"attribute_1","attribute_2","attribute_3","attribute_4","attribute_5","attribute_6","attribute_7","attribute_8","attribute_9","attribute_10","attribute_11","attribute_12","attribute_13","attribute_14","attribute_15","attribute_16","attribute_17","attribute_18","attribute_19","attribute_20","attribute_21","attribute_22","attribute_23","attribute_24","attribute_25","attribute_26","attribute_27","attribute_28","attribute_29","attribute_30","attribute_31","attribute_32","attribute_33","attribute_34","attribute_35","attribute_36","attribute_37","attribute_38","attribute_39","attribute_40","attribute_41","attribute_42","attribute_43","attribute_44","attribute_45","attribute_46","attribute_47","attribute_48","attribute_49","attribute_50","attribute_51","attribute_52","attribute_53","attribute_54","attribute_55","attribute_56","attribute_57","attribute_58","attribute_59","attribute_60","Class"
0.23598820058997,0.108015430775825,0.125821287779238,0.121730860675226,0.117169667765661,0.265788766460629,0.453463203463203,0.359206174200661,0.265067377461869,0.364221364221364,0.411030767049482,0.486078546307151,0.422052684612063,0.174486954728267,0.175443876015649,0.267860777529005,0.261216454253445,0.373402597402597,0.537029244687566,0.67208904109589,0.785940134907251,0.739494939167774,0.809579315460422,0.924290544001639,0.878073770491803,0.869368873223923,0.926567916797983,0.995368464388637,0.855519480519481,0.58122935975285,0.376239782016349,0.231408672208492,0.122650425286149,0.0983571807101219,0.0749718727626061,0,0.0383774327574896,0.057502339606946,0.0551338815095931,0.110021786492375,0.0594093804284887,0.117704517704518,0.25397646450278,0.290646740530791,0.257890247369918,0.275918815139879,0.305686345526983,0.31057202755316,0.252902574457345,0.164848484848485,0.129482071713147,0.159771754636234,0.0883116883116883,0.125730994152047,0.126984126984127,0.107692307692308,0.119318181818182,0.0434782608695652,0.0110192837465565,0.0577367205542725,-1
0.0678466076696165,0.191598799828547,0.0900131406044678,0.155729909652877,0.255642911488714,0.246439129266326,0.425595238095238,0.455126791620728,0.442173848659855,0.403689403689404,0.399120941443358,0.468200468933177,0.327047646466101,0.166443229864907,0.115658541478584,0.195196417667413,0.247331882706455,0.301194805194805,0.194613928045445,0.0646404109589041,0.00674536256323777,0.104488293630508,0.283564692169122,0.421883003790595,0.562909836065574,0.760436171384514,0.921420317260216,0.93299711815562,0.933847402597403,1,0.961961852861035,0.906987193889014,0.748503622807939,0.72368839427663,0.748286795540554,0.797379032258065,0.80056855455937,0.579390662368722,0.459624710099093,0.514488017429194,0.460914881297047,0.475946275946276,0.62550109918531,0.692991497036846,0.637617287460904,0.366703236423478,0.279065555957986,0.407008086253369,0.475012619888945,0.316363636363636,0.0786852589641434,0.222539229671897,0.298701298701299,0.301169590643275,0.0340136054421769,0.238461538461538,0.196022727272727,0.130434782608696,0.0440771349862259,0.069284064665127,-1
0.791297935103245,0.545220745820832,0.299277266754271,0.279600570613409,0.306619325386761,0.437785541521096,0.518127705627706,0.927673649393605,1,0.807664807664808,0.630086488019283,0.311547479484173,0.120771556067367,0.27132102712179,0.46965593339352,0.45766334215347,0.110454875142472,0.0492467532467532,0.290658531453819,0.893728595890411,0.927487352445194,0.4740824046621,0.0829712832467945,0.139842229279787,0.255840163934426,0.516356426919264,0.333333333333333,0.60261424454508,0.540381493506494,0.837434750186428,0.561961852861035,0.566052572455628,0.4839861388218,0.640275569687334,0.84627186253452,0.839314516129032,0.882243603761207,0.91015909327233,0.773982711364115,0.519063180827887,0.389577301679213,0.538827838827839,0.593042803569119,0.578587992785365,0.798407733864089,0.590373011519473,0.171133647229265,0.23779574722971,0.138313982836951,0.186666666666667,0.139442231075697,0.637660485021398,0.54025974025974,0.210526315789474,0.267573696145125,0.417948717948718,0.284090909090909,0.462242562929062,0.487603305785124,0.418013856812933,-1
0.188053097345133,0.0368624089155594,0.0427069645203679,0.0523062291963861,0.0874968298250063,0.176027949475947,0.268668831168831,0.238809261300992,0.10647119798608,0.201201201201201,0.196512122501063,0.166178194607268,0.169425651360299,0.11054965453233,0.211957066907413,0.528394056584572,0.671536628328671,0.542857142857143,0.273406269724385,0.275042808219178,0.412942664418212,0.547387792659237,0.553035922432977,0.607929515418502,0.808606557377049,0.980063883687631,0.981405609832966,0.914162206669411,0.738534902597403,0.758815382976457,0.870953678474115,0.780498764322624,0.650425286149323,0.622257551669316,0.615321673314923,0.593951612903226,0.586485895473431,0.505251117812208,0.269133459835547,0.154575163398693,0.190272148233932,0.241147741147741,0.285400232768654,0.229064674053079,0.192351435882855,0.18828853538124,0.135639261137269,0.1413596885295,0.164058556284705,0.216969696969697,0.0448207171314741,0.108416547788873,0.012987012987013,0.0233918128654971,0.140589569160998,0.0897435897435897,0.332386363636364,0.295194508009153,0.190082644628099,0.189376443418014,1
0.132743362831858,0.0582940420060009,0.0545335085413929,0.0827389443651926,0.0821709358356581,0.0395055092717011,0.23241341991342,0.202425578831312,0.113282985339849,0.154154154154154,0.174819225861336,0.159144196951934,0.179933784367353,0.100134062081056,0.0623934196007624,0.0740891512314268,0.090871412288882,0.152831168831169,0.356196086682096,0.321275684931507,0.188132377740304,0.244453532358655,0.384656140722687,0.574633746542362,0.553586065573771,0.498623196387267,0.450782645235844,0.680629888843145,0.979403409090909,1,0.987901907356948,0.947090541451359,0.754489131576184,0.671436142024377,0.534315229620538,0.454939516129032,0.473212333260442,0.166787979619424,0.0345772717689226,0.149891067538126,0.156687898089172,0.195115995115995,0.336221388852968,0.495490852872971,0.533693488768837,0.331047723532639,0.195038029699384,0.0670859538784067,0.0782433114588592,0.226666666666667,0.124501992031873,0.0285306704707561,0.161038961038961,0.321637426900585,0.0136054421768707,0.0461538461538462,0.15625,0.0892448512585812,0.181818181818182,0.0138568129330254,1
0.51401179941003,0.383626232318903,0.414257555847569,0.342130290061816,0.308648237382703,0.285675893576995,0.338744588744589,0.359206174200661,0.259884495779653,0.288002288002288,0.36892102651354,0.549384525205158,0.632215344753131,0.5721357120759,0.501153576085866,0.179930795847751,0.231064138431251,0.291116883116883,0.236797811908268,0.591823630136986,0.890177065767285,0.738472548819139,0.490092190314719,0.263497592459789,0.157069672131148,0.626280427359841,0.745351402458241,0.497941539728283,0.462357954545455,0.518376478108022,0.42125340599455,0.0979555156144687,0.0387482936049564,0.0757816640169581,0.00920527769254373,0.0925403225806452,0.15635250382681,0.125090984714568,0.277250685220325,0.227777777777778,0.126809496236248,0.346642246642247,0.414198887883098,0.182169543931976,0.0894228035257321,0.1006582556226,0.145780514306411,0.18209044624139,0.285209490156487,0.346666666666667,0.153386454183267,0.208273894436519,0.392207792207792,0.128654970760234,0.054421768707483,0.112820512820513,0.238636363636364,0.224256292906179,0.258953168044077,0.143187066974596,-1
0.373893805309735,0.184740677239606,0.0542049934296978,0.0556348074179743,0.0720263758559472,0.287288363343187,0.331168831168831,0.247629547960309,0.175181400858878,0.345488345488346,0.344108889834113,0.313305978898007,0.243846264574637,0.0732185211921213,0.0654027485204133,0.136474659067779,0.142368666459434,0.204051948051948,0.154428781822007,0.0790881849315068,0.279510961214165,0.579593088641243,0.748966832679877,0.843561110541953,0.940983606557377,0.998457979953739,0.968379031410862,1,0.860998376623377,0.678171939916906,0.788555858310627,0.77521905189845,0.495642129581014,0.16682564917859,0.0894957553441751,0.137701612903226,0.0781762519134048,0.109909535198087,0.164242040902382,0.0226579520697168,0.130862767805443,0.0332112332112332,0.0694426483900168,0.168642102550889,0.129371623542792,0.103812397147559,0.191778341180732,0.300988319856244,0.270065623422514,0.284848484848485,0.154382470119522,0.216833095577746,0.0623376623376623,0.119883040935673,0.126984126984127,0.217948717948718,0.389204545454546,0.308924485125858,0.209366391184573,0.0577367205542725,-1
0.216076696165192,0.14273467638234,0.0614323258869908,0.197574893009986,0.381181841237636,0.442891695780704,0.239989177489178,0.286218302094818,0.224788982674367,0.383526383526384,0.43201474549837,0.396248534583822,0.204980567151288,0.31576776322574,0.496940515598355,0.725931202930999,0.725417055227437,0.818493506493506,0.87302756154008,0.963291952054795,1,0.86780492792148,0.626046413054996,0.587439811494724,0.817418032786885,0.752726071153211,0.5914486815842,0.402531906134212,0.288758116883117,0.078938958133589,0.213188010899183,0.586385082004044,0.533235325002625,0.71552729199788,0.723637107497187,0.699798387096774,0.559479553903346,0.107933867110325,0.460362639679528,0.685511982570806,0.464968152866242,0.381196581196581,0.307383938962886,0.361762432362793,0.195336934887688,0.155787164015359,0.187250996015936,0.206049715483678,0.213023725391217,0.141818181818182,0.0697211155378486,0.226818830242511,0.316883116883117,0.374269005847953,0.19047619047619,0.120512820512821,0.0738636363636364,0.272311212814645,0.151515151515152,0.0323325635103926,1
0.108407079646018,0.015002143163309,0.0735873850197109,0.0910603899191631,0.142784681714431,0.220102123085192,0.361201298701299,0.225578831312018,0.218717606989486,0.238238238238238,0.265844321565291,0.341735052754982,0.418166114869728,0.366711354027019,0.437556424917244,0.526460411154081,0.585120712879494,0.660051948051948,0.716915632232274,0.795804794520548,0.888385328836425,0.966056640425314,1,0.989038008400779,0.936065573770492,0.888864412380218,0.914276709738418,0.910251132153149,0.777901785714286,0.575796314051348,0.357820163487738,0.325320152774657,0.189331093142917,0,0.0914390917459343,0.172177419354839,0.221080253662803,0.255797026099615,0.197132616487455,0.283006535947712,0.347770700636943,0.304029304029304,0.241432820380189,0.278278794125225,0.18168893943702,0.105320899616018,0.193770373053242,0.283318358790057,0.321049974760222,0.275151515151515,0.127490039840637,0.235378031383738,0.337662337662338,0.304093567251462,0.126984126984127,0.392307692307692,0.241477272727273,0.0755148741418764,0.143250688705234,0.0554272517321016,-1
0.14306784660767,0.0792970424346335,0.130091984231275,0.062529719448407,0.160030433679939,0.396936307444235,0.380140692640693,0.297023153252481,0.440248778320746,0.543543543543544,0.45583439671062,0.503077373974209,0.541096876349503,0.313292770960091,0.331026181161601,0.28902910645227,0.20464200600974,0.104519480519481,0.310961498001262,0.403681506849315,0.461424957841484,0.353542582558021,0.404365794214263,0.473824403237373,0.611372950819672,0.697764070932922,0.645340897153062,0.762144915603129,0.795150162337662,0.848407371897305,0.958147138964578,0.741968097056841,0.459309041268508,0.338844727080021,0.120998261225325,0.107560483870968,0.11830308331511,0.149422896953312,0.340923466160658,0.589542483660131,0.651766068326578,0.613064713064713,0.712789344368292,0.647642360216439,1,0.809654415798135,0.736870699022093,0.826894279724468,0.799596163553761,0.618181818181818,0.0537848605577689,0.0998573466476462,0.509090909090909,0.274853801169591,0.0748299319727891,0.0692307692307692,0.167613636363636,0.192219679633867,0.190082644628099,0.0831408775981524,-1
